Cliente_ID,Probabilidad_Churn,Prediccion_Churn,Segmento_Riesgo,Abandono_Cliente,Meses_Cliente,Cargo_Total,Tipo_Contrato_encoded,Servicio_Internet_Fibra Óptica,Soporte_Tecnico_No
4456,0.7562328068238929,1,Alto_Riesgo,1,22,90.5,0,1,0
4457,0.44440805969733543,0,Medio_Riesgo,0,56,98.0,1,1,1
4458,0.010253668280468807,0,Bajo_Riesgo,0,72,25.55,2,0,0
4459,0.34741407640838107,0,Medio_Riesgo,0,1,19.95,0,0,0
4460,0.24612080012172188,0,Medio_Riesgo,0,20,25.55,0,0,0
4461,0.022767938536856103,0,Bajo_Riesgo,0,54,69.95,2,0,0
4462,0.5748596577576746,1,Medio_Riesgo,0,23,79.1,0,1,0
4463,0.25312242423785264,0,Medio_Riesgo,1,33,73.9,1,0,0
4464,0.024093478223114754,0,Bajo_Riesgo,0,50,24.9,2,0,0
4465,0.14843732882591085,0,Medio_Riesgo,0,72,109.65,2,1,1
4466,0.41242955237187084,0,Medio_Riesgo,0,19,58.2,1,0,1
4467,0.14125561754964042,0,Medio_Riesgo,0,70,110.5,2,1,0
4468,0.750190008953785,1,Alto_Riesgo,1,22,79.35,0,1,1
4469,0.41351268774113276,0,Medio_Riesgo,0,59,93.35,0,1,0
4470,0.2622515422647319,0,Medio_Riesgo,1,31,79.45,1,0,0
4471,0.3271595593404537,0,Medio_Riesgo,0,29,55.25,1,0,1
4472,0.6021684521845705,1,Medio_Riesgo,1,3,49.9,0,0,1
4473,0.20929842592703365,0,Medio_Riesgo,1,69,104.05,1,1,0
4474,0.09294278817048014,0,Bajo_Riesgo,0,71,109.25,2,1,0
4475,0.8351554334896417,1,Alto_Riesgo,1,29,78.9,0,1,1
4476,0.5675488373121903,1,Medio_Riesgo,1,53,54.45,0,0,1
4477,0.5107910197117262,1,Medio_Riesgo,1,1,29.95,0,0,1
4478,0.8550725143620589,1,Alto_Riesgo,1,20,90.2,0,1,1
4479,0.25467282121811724,0,Medio_Riesgo,0,11,19.7,0,0,0
4480,0.08718668672948164,0,Bajo_Riesgo,0,49,59.6,0,0,0
4481,0.3320136824408093,0,Medio_Riesgo,0,49,94.8,2,1,1
4482,0.020954884002289266,0,Bajo_Riesgo,1,59,19.35,2,0,0
4483,0.8445603035331891,1,Alto_Riesgo,1,8,100.85,0,1,1
4484,0.880387117747613,1,Alto_Riesgo,1,11,95.15,0,1,1
4485,0.6797667400964793,1,Medio_Riesgo,1,11,80.5,0,1,1
4486,0.8642829032829629,1,Alto_Riesgo,1,20,85.25,0,1,1
4487,0.7259024251095259,1,Alto_Riesgo,1,10,72.15,0,0,1
4488,0.03611118155735457,0,Bajo_Riesgo,0,67,69.35,1,0,0
4489,0.2206764488327558,0,Medio_Riesgo,0,65,110.0,1,1,0
4490,0.7591656228260728,1,Alto_Riesgo,1,3,40.15,0,0,1
4491,0.6542191849368606,1,Medio_Riesgo,0,13,31.65,0,0,1
4492,0.06113514639157268,0,Bajo_Riesgo,0,48,78.9,2,0,0
4493,0.07087540517633935,0,Bajo_Riesgo,0,71,86.4,2,1,0
4494,0.8389299104592769,1,Alto_Riesgo,0,9,73.8,0,1,1
4495,0.019913583989379414,0,Bajo_Riesgo,0,50,20.55,2,0,0
4496,0.30228944714379385,0,Medio_Riesgo,0,62,104.3,1,1,0
4497,0.21298896127435205,0,Medio_Riesgo,0,31,81.15,1,0,0
4498,0.43540514218906046,0,Medio_Riesgo,0,20,24.9,0,0,1
4499,0.013401184577873405,0,Bajo_Riesgo,0,69,19.9,2,0,0
4500,0.4348266578130139,0,Medio_Riesgo,0,34,25.05,0,0,1
4501,0.2815418354556068,0,Medio_Riesgo,1,44,88.4,1,1,1
4502,0.7774566010074458,1,Alto_Riesgo,1,10,74.15,0,1,1
4503,0.019857674094304417,0,Bajo_Riesgo,0,72,55.45,2,0,0
4504,0.02366703586641409,0,Bajo_Riesgo,0,53,19.85,2,0,0
4505,0.9347621234357935,1,Alto_Riesgo,0,4,94.75,0,1,1
4506,0.3896067475804795,0,Medio_Riesgo,0,3,41.35,0,0,0
4507,0.08159574518365532,0,Bajo_Riesgo,0,67,88.8,1,0,0
4508,0.8028807541357297,1,Alto_Riesgo,1,35,86.45,0,1,1
4509,0.4418252870246021,0,Medio_Riesgo,0,54,104.1,0,1,1
4510,0.9105112491991295,1,Alto_Riesgo,1,1,95.6,0,1,1
4511,0.9150380594231502,1,Alto_Riesgo,0,3,80.5,0,1,1
4512,0.872768228374359,1,Alto_Riesgo,1,1,74.9,0,1,1
4513,0.6399255365241168,1,Medio_Riesgo,0,31,73.55,0,1,1
4514,0.49286699628694824,0,Medio_Riesgo,0,42,108.3,1,1,0
4515,0.01876017489579621,0,Bajo_Riesgo,0,71,87.25,2,0,0
4516,0.8221070805532262,1,Alto_Riesgo,1,24,96.0,0,1,0
4517,0.4733435628017027,0,Medio_Riesgo,0,13,63.15,0,0,1
4518,0.563844773307294,1,Medio_Riesgo,1,1,24.8,0,0,1
4519,0.2046372839015635,0,Medio_Riesgo,0,38,68.15,0,0,0
4520,0.07307908831188824,0,Bajo_Riesgo,0,4,19.5,2,0,0
4521,0.030186562789572904,0,Bajo_Riesgo,0,68,89.05,2,0,0
4522,0.014999103213663373,0,Bajo_Riesgo,0,61,25.3,2,0,0
4523,0.13733529879964665,0,Medio_Riesgo,0,16,64.25,2,0,1
4524,0.8624563240106209,1,Alto_Riesgo,1,1,78.8,0,1,1
4525,0.02402206673478637,0,Bajo_Riesgo,0,46,65.65,2,0,0
4526,0.09768651595124977,0,Medio_Riesgo,0,72,104.1,2,1,0
4527,0.871159737087571,1,Alto_Riesgo,1,4,77.85,0,1,1
4528,0.32129617495960794,0,Medio_Riesgo,0,5,19.95,0,0,0
4529,0.5945755172070409,1,Medio_Riesgo,0,60,106.15,0,1,1
4530,0.8220272801925972,1,Alto_Riesgo,1,10,70.1,0,1,1
4531,0.3470979144951972,0,Medio_Riesgo,0,1,20.2,0,0,0
4532,0.36541043156170633,0,Medio_Riesgo,0,39,99.1,1,1,1
4533,0.023285497397056484,0,Bajo_Riesgo,0,72,73.0,2,0,0
4534,0.14405130360874369,0,Medio_Riesgo,1,49,107.95,2,1,0
4535,0.04758585049308938,0,Bajo_Riesgo,0,62,56.15,1,0,1
4536,0.7635765909073607,1,Alto_Riesgo,1,1,73.6,0,1,1
4537,0.8061218565506597,1,Alto_Riesgo,1,34,97.65,0,1,1
4538,0.33329761703358274,0,Medio_Riesgo,0,3,20.7,0,0,0
4539,0.594135909278019,1,Medio_Riesgo,1,48,107.4,0,1,1
4540,0.3743715351335777,0,Medio_Riesgo,1,43,55.55,0,0,1
4541,0.8194370895201619,1,Alto_Riesgo,1,6,79.05,0,1,1
4542,0.6795730735568294,1,Medio_Riesgo,0,4,55.3,0,0,1
4543,0.34888067512458903,0,Medio_Riesgo,0,25,61.05,1,0,1
4544,0.7693829726001378,1,Alto_Riesgo,1,25,102.8,0,1,1
4545,0.023406571953087898,0,Bajo_Riesgo,0,51,24.95,2,0,0
4546,0.8728934632865374,1,Alto_Riesgo,0,2,83.8,0,1,1
4547,0.15459244154401375,0,Medio_Riesgo,0,66,104.55,1,1,0
4548,0.02935038717426488,0,Bajo_Riesgo,0,72,89.4,2,0,0
4549,0.6019612709508041,1,Medio_Riesgo,1,9,45.15,0,0,1
4550,0.7966718248828156,1,Alto_Riesgo,1,17,89.4,0,1,1
4551,0.1493118371471511,0,Medio_Riesgo,0,46,55.65,1,0,1
4552,0.8456270818073924,1,Alto_Riesgo,1,1,68.5,0,1,1
4553,0.6924018669349177,1,Alto_Riesgo,0,11,79.5,0,1,1
4554,0.05763117304908377,0,Bajo_Riesgo,0,51,83.25,2,0,0
4555,0.03482851121569376,0,Bajo_Riesgo,0,62,81.0,2,0,0
4556,0.24950316766534913,0,Medio_Riesgo,0,23,20.75,1,0,0
4557,0.3856263474614455,0,Medio_Riesgo,0,28,82.85,1,1,1
4558,0.776611278788214,1,Alto_Riesgo,1,3,74.75,0,1,1
4559,0.024627285588406198,0,Bajo_Riesgo,0,48,19.25,2,0,0
4560,0.2780295046613541,0,Medio_Riesgo,1,66,105.95,1,1,0
4561,0.12032332162003993,0,Medio_Riesgo,0,24,78.6,2,0,1
4562,0.5797848182061857,1,Medio_Riesgo,0,19,69.6,0,0,1
4563,0.7410591904175371,1,Alto_Riesgo,1,5,85.4,0,1,0
4564,0.07442306913079827,0,Bajo_Riesgo,0,10,53.7,2,0,0
4565,0.7961789162949062,1,Alto_Riesgo,0,5,82.75,0,1,0
4566,0.13627944032423386,0,Medio_Riesgo,0,65,92.7,2,1,1
4567,0.05566766209524736,0,Bajo_Riesgo,0,72,84.1,2,0,1
4568,0.9058367936579995,1,Alto_Riesgo,1,7,79.7,0,1,1
4569,0.5407877392947273,1,Medio_Riesgo,1,45,87.25,0,1,0
4570,0.47916912578204757,0,Medio_Riesgo,0,9,68.95,0,0,0
4571,0.02559391785724401,0,Bajo_Riesgo,0,70,80.7,2,0,0
4572,0.2100280046608316,0,Medio_Riesgo,0,30,64.5,1,0,1
4573,0.06782723217823605,0,Bajo_Riesgo,0,68,114.7,2,1,0
4574,0.09330624023335059,0,Bajo_Riesgo,0,31,20.95,1,0,0
4575,0.334983083617052,0,Medio_Riesgo,0,31,25.0,0,0,1
4576,0.8761671869141424,1,Alto_Riesgo,1,1,69.35,0,1,1
4577,0.8913537495887176,1,Alto_Riesgo,1,1,80.8,0,1,1
4578,0.7551030294242217,1,Alto_Riesgo,0,5,80.7,0,1,1
4579,0.11156574613206124,0,Medio_Riesgo,0,35,54.95,1,0,0
4580,0.019839158111657366,0,Bajo_Riesgo,0,71,87.95,2,0,0
4581,0.05035183133960746,0,Bajo_Riesgo,0,71,100.5,2,1,1
4582,0.04618125024429918,0,Bajo_Riesgo,0,57,69.85,2,0,0
4583,0.6321264596434298,1,Medio_Riesgo,0,8,25.25,0,0,1
4584,0.20743189223850186,0,Medio_Riesgo,0,67,106.6,1,1,0
4585,0.6784379407905916,1,Medio_Riesgo,1,47,99.35,0,1,1
4586,0.3134198930052384,0,Medio_Riesgo,0,1,20.2,1,0,0
4587,0.3862870112281221,0,Medio_Riesgo,0,4,20.15,0,0,0
4588,0.4244443917986315,0,Medio_Riesgo,0,16,84.9,0,0,0
4589,0.8855714970227431,1,Alto_Riesgo,1,2,86.0,0,1,1
4590,0.35250315156465345,0,Medio_Riesgo,0,23,54.25,0,0,0
4591,0.22846609058867046,0,Medio_Riesgo,0,12,20.5,0,0,0
4592,0.3688792003680769,0,Medio_Riesgo,0,15,76.5,0,0,0
4593,0.09074450215700405,0,Bajo_Riesgo,0,32,70.5,1,0,0
4594,0.10519553001253976,0,Medio_Riesgo,0,25,19.9,1,0,0
4595,0.029909438854003316,0,Bajo_Riesgo,0,36,19.45,2,0,0
4596,0.01768618594920199,0,Bajo_Riesgo,0,72,85.3,2,0,0
4597,0.21034518170587518,0,Medio_Riesgo,0,45,112.2,1,1,0
4598,0.6705932275531755,1,Medio_Riesgo,0,29,100.55,0,1,1
4599,0.1017770491634821,0,Medio_Riesgo,0,56,36.1,1,0,1
4600,0.1552005620780409,0,Medio_Riesgo,1,67,90.6,1,1,1
4601,0.4730582315977244,0,Medio_Riesgo,0,8,51.3,0,0,1
4602,0.015714080979762856,0,Bajo_Riesgo,0,68,24.55,2,0,0
4603,0.015333622974853961,0,Bajo_Riesgo,0,62,26.0,2,0,0
4604,0.6824218152055276,1,Alto_Riesgo,0,31,90.7,1,1,1
4605,0.3140880357264406,0,Medio_Riesgo,0,6,20.65,0,0,0
4606,0.8491069362255378,1,Alto_Riesgo,0,8,80.0,0,1,1
4607,0.9205275577212411,1,Alto_Riesgo,1,3,105.0,0,1,1
4608,0.38288933488709664,0,Medio_Riesgo,0,7,50.7,0,0,1
4609,0.13756663697850352,0,Medio_Riesgo,0,68,101.35,1,1,1
4610,0.7369712309922353,1,Alto_Riesgo,1,7,94.7,0,1,1
4611,0.2039147284138111,0,Medio_Riesgo,0,14,59.45,0,0,0
4612,0.8760157723992941,1,Alto_Riesgo,1,1,69.6,0,1,1
4613,0.04072603027876408,0,Bajo_Riesgo,0,55,58.6,2,0,1
4614,0.23941222634934353,0,Medio_Riesgo,0,6,63.4,2,0,0
4615,0.210697505036002,0,Medio_Riesgo,0,28,19.55,0,0,0
4616,0.5901329254055,1,Medio_Riesgo,0,13,66.4,0,0,1
4617,0.8825883744458128,1,Alto_Riesgo,0,23,90.45,0,1,1
4618,0.12449951152062783,0,Medio_Riesgo,0,15,18.8,1,0,0
4619,0.12090214966865877,0,Medio_Riesgo,0,37,26.45,0,0,0
4620,0.10818415051824545,0,Medio_Riesgo,0,23,24.8,1,0,0
4621,0.8812367221137838,1,Alto_Riesgo,1,1,73.55,0,1,1
4622,0.05903274005495628,0,Bajo_Riesgo,0,38,81.0,2,0,0
4623,0.057801006970484785,0,Bajo_Riesgo,0,22,25.25,2,0,0
4624,0.7036451112240848,1,Alto_Riesgo,1,38,105.0,0,1,0
4625,0.029941692809328933,0,Bajo_Riesgo,0,53,19.4,2,0,0
4626,0.7443378831706783,1,Alto_Riesgo,0,2,45.4,0,0,1
4627,0.06284112271043092,0,Bajo_Riesgo,0,72,108.3,2,1,0
4628,0.9222590448183564,1,Alto_Riesgo,1,1,93.3,0,1,1
4629,0.06483751100477007,0,Bajo_Riesgo,0,69,54.95,2,0,1
4630,0.6621670500282836,1,Medio_Riesgo,0,35,94.55,0,1,1
4631,0.12717509627745735,0,Medio_Riesgo,0,24,20.8,1,0,0
4632,0.04041458516025973,0,Bajo_Riesgo,1,53,20.8,1,0,0
4633,0.5386956188007666,1,Medio_Riesgo,0,15,50.75,1,0,1
4634,0.7294511452698126,1,Alto_Riesgo,0,16,38.9,0,0,1
4635,0.5667015689354333,1,Medio_Riesgo,0,33,79.0,0,1,1
4636,0.5322568857132693,1,Medio_Riesgo,0,3,25.0,0,0,1
4637,0.6233656512986306,1,Medio_Riesgo,1,9,29.95,0,0,1
4638,0.13790964030790537,0,Medio_Riesgo,0,23,57.75,1,0,0
4639,0.8498468860849239,1,Alto_Riesgo,1,30,99.7,0,1,1
4640,0.06372399609072149,0,Bajo_Riesgo,0,51,23.95,1,0,0
4641,0.04144960596867707,0,Bajo_Riesgo,0,60,60.8,2,0,0
4642,0.5196304474784561,1,Medio_Riesgo,0,13,30.85,0,0,1
4643,0.41325587914196527,0,Medio_Riesgo,0,9,21.25,0,0,0
4644,0.7224598688881454,1,Alto_Riesgo,0,14,80.9,0,1,1
4645,0.03484561094451073,0,Bajo_Riesgo,0,34,20.05,2,0,0
4646,0.14617206323109347,0,Medio_Riesgo,0,33,24.9,1,0,0
4647,0.08253470207252901,0,Bajo_Riesgo,0,71,76.05,2,1,1
4648,0.784642275873976,1,Alto_Riesgo,0,16,69.65,0,1,1
4649,0.07348158933188978,0,Bajo_Riesgo,1,71,49.35,2,0,1
4650,0.8038429965116554,1,Alto_Riesgo,0,26,98.65,0,1,0
4651,0.44225421767428125,0,Medio_Riesgo,0,49,97.95,1,1,0
4652,0.38101207611698035,0,Medio_Riesgo,0,45,85.7,0,1,0
4653,0.06969896716587978,0,Bajo_Riesgo,0,33,20.6,1,0,0
4654,0.9353462960703189,1,Alto_Riesgo,1,1,79.2,0,1,1
4655,0.22831777163090844,0,Medio_Riesgo,0,45,95.2,2,1,0
4656,0.34849003243476895,0,Medio_Riesgo,0,1,19.1,0,0,0
4657,0.5237767299080555,1,Medio_Riesgo,0,46,74.8,0,1,1
4658,0.3325838297682226,0,Medio_Riesgo,0,33,79.15,1,0,0
4659,0.4524420710841427,0,Medio_Riesgo,0,25,69.5,0,0,0
4660,0.39212011170431565,0,Medio_Riesgo,0,17,54.6,1,0,0
4661,0.5463896173550848,1,Medio_Riesgo,0,32,93.4,0,1,1
4662,0.34684508202955,0,Medio_Riesgo,0,1,20.4,0,0,0
4663,0.7051595592003042,1,Alto_Riesgo,1,16,49.95,0,0,0
4664,0.5579389791336985,1,Medio_Riesgo,0,1,45.3,0,0,1
4665,0.01945492468805793,0,Bajo_Riesgo,0,51,19.55,2,0,0
4666,0.8853049575324363,1,Alto_Riesgo,0,15,94.65,0,1,1
4667,0.6987517790673918,1,Alto_Riesgo,1,50,88.05,0,1,1
4668,0.2427426537390809,0,Medio_Riesgo,0,48,108.1,2,1,1
4669,0.13248856473698917,0,Medio_Riesgo,0,27,56.2,1,0,1
4670,0.016672448125076577,0,Bajo_Riesgo,0,72,20.35,2,0,0
4671,0.043721010138440965,0,Bajo_Riesgo,0,70,76.95,2,0,0
4672,0.17595891300053512,0,Medio_Riesgo,0,15,55.2,1,0,0
4673,0.6188809634767266,1,Medio_Riesgo,0,17,106.65,0,1,0
4674,0.6656310151788126,1,Medio_Riesgo,1,1,44.45,0,0,1
4675,0.8491846738847348,1,Alto_Riesgo,1,25,88.95,0,1,1
4676,0.17090920693693745,0,Medio_Riesgo,0,50,43.05,1,0,1
4677,0.18809905247991823,0,Medio_Riesgo,1,2,19.3,1,0,0
4678,0.5778490189931603,1,Medio_Riesgo,1,34,73.95,0,1,1
4679,0.5542232838465768,1,Medio_Riesgo,0,13,74.65,1,1,1
4680,0.5963580250232087,1,Medio_Riesgo,1,47,109.55,0,1,0
4681,0.7520514713914214,1,Alto_Riesgo,0,6,55.0,0,0,1
4682,0.19567822160303044,0,Medio_Riesgo,0,46,104.4,2,1,0
4683,0.05734569345183732,0,Bajo_Riesgo,0,33,61.05,2,0,0
4684,0.7355207441011007,1,Alto_Riesgo,1,1,50.5,0,0,1
4685,0.055468232111752266,0,Bajo_Riesgo,0,30,25.1,2,0,0
4686,0.06572270426611332,0,Bajo_Riesgo,0,72,109.2,2,1,0
4687,0.548224613805803,1,Medio_Riesgo,0,24,69.45,0,0,1
4688,0.024080504057134786,0,Bajo_Riesgo,0,71,58.65,2,0,0
4689,0.018820287118562293,0,Bajo_Riesgo,0,61,25.0,2,0,0
4690,0.8775127266698933,1,Alto_Riesgo,1,14,100.55,0,1,1
4691,0.3477303729272233,0,Medio_Riesgo,1,1,19.7,0,0,0
4692,0.13091854102933842,0,Medio_Riesgo,0,65,104.3,2,1,1
4693,0.2819758556761748,0,Medio_Riesgo,0,23,81.85,1,1,1
4694,0.8081759962150901,1,Alto_Riesgo,1,1,79.55,0,1,1
4695,0.024071789489456485,0,Bajo_Riesgo,0,45,20.85,2,0,0
4696,0.1977504137504758,0,Medio_Riesgo,0,24,60.45,0,0,0
4697,0.45252163322952504,0,Medio_Riesgo,0,18,60.6,0,0,1
4698,0.013725122828282312,0,Bajo_Riesgo,0,63,20.0,2,0,0
4699,0.32080971240567246,0,Medio_Riesgo,0,5,20.35,0,0,0
4700,0.4603012105031519,0,Medio_Riesgo,0,6,29.45,0,0,1
4701,0.01832806544149484,0,Bajo_Riesgo,0,58,20.75,2,0,0
4702,0.029297107187564002,0,Bajo_Riesgo,0,67,65.55,2,0,1
4703,0.5985620124569083,1,Medio_Riesgo,0,12,51.25,0,0,1
4704,0.3358906864904477,0,Medio_Riesgo,0,59,99.45,0,1,1
4705,0.6979649545525017,1,Alto_Riesgo,1,1,55.7,0,0,1
4706,0.48218443341731076,0,Medio_Riesgo,0,2,50.95,0,0,1
4707,0.9170613100868752,1,Alto_Riesgo,0,4,83.25,0,1,1
4708,0.039936282060352435,0,Bajo_Riesgo,0,72,85.45,2,0,0
4709,0.6466217096075051,1,Medio_Riesgo,1,5,49.2,0,0,0
4710,0.42330326266421475,0,Medio_Riesgo,0,23,83.2,0,1,0
4711,0.5619053938221026,1,Medio_Riesgo,0,28,96.6,0,1,1
4712,0.14596004562538747,0,Medio_Riesgo,1,30,85.35,1,0,0
4713,0.6498058449036009,1,Medio_Riesgo,0,5,30.5,0,0,1
4714,0.6273498888620731,1,Medio_Riesgo,1,34,70.0,0,1,1
4715,0.8278647687515654,1,Alto_Riesgo,0,2,97.1,0,1,1
4716,0.7052026766694669,1,Alto_Riesgo,0,14,78.85,0,1,1
4717,0.4524740746687113,0,Medio_Riesgo,1,62,103.75,1,1,1
4718,0.6964282104041858,1,Alto_Riesgo,1,53,103.85,0,1,1
4719,0.34759559735631324,0,Medio_Riesgo,0,30,110.45,1,1,0
4720,0.28543924793628445,0,Medio_Riesgo,0,16,20.15,0,0,0
4721,0.06865480910881927,0,Bajo_Riesgo,0,72,117.15,2,1,0
4722,0.6459861700665496,1,Medio_Riesgo,0,1,43.85,0,0,1
4723,0.6949900990005141,1,Alto_Riesgo,1,49,99.8,0,1,1
4724,0.012389566379369898,0,Bajo_Riesgo,0,67,26.3,2,0,0
4725,0.8097903268377713,1,Alto_Riesgo,0,11,64.9,0,0,1
4726,0.8755909660348004,1,Alto_Riesgo,1,1,70.3,0,1,1
4727,0.3474773249507909,0,Medio_Riesgo,0,1,19.9,0,0,0
4728,0.18518791182507488,0,Medio_Riesgo,0,50,114.35,1,1,0
4729,0.034557455978895535,0,Bajo_Riesgo,0,72,83.55,2,0,0
4730,0.4899833405965405,0,Medio_Riesgo,0,1,30.55,0,0,0
4731,0.2188895134921912,0,Medio_Riesgo,0,48,29.5,0,0,0
4732,0.6902154976432773,1,Alto_Riesgo,1,42,104.75,0,1,1
4733,0.11469211552422003,0,Medio_Riesgo,0,31,75.25,1,0,0
4734,0.43601589884045866,0,Medio_Riesgo,1,56,111.95,1,1,0
4735,0.41342992896229813,0,Medio_Riesgo,0,19,89.35,1,1,0
4736,0.08471502259228655,0,Bajo_Riesgo,0,69,79.2,2,1,1
4737,0.3081566707527807,0,Medio_Riesgo,0,7,20.35,0,0,0
4738,0.2148639223572042,0,Medio_Riesgo,0,11,25.2,1,0,0
4739,0.38550758325750045,0,Medio_Riesgo,1,43,104.6,2,1,1
4740,0.7137386847979345,1,Alto_Riesgo,1,3,74.4,0,1,1
4741,0.03185851360359238,0,Bajo_Riesgo,0,56,59.5,2,0,1
4742,0.2598054302817361,0,Medio_Riesgo,1,40,55.25,0,0,1
4743,0.1264379328927696,0,Medio_Riesgo,0,43,51.25,1,0,0
4744,0.8976577704466653,1,Alto_Riesgo,1,20,98.55,0,1,1
4745,0.050414443735369005,0,Bajo_Riesgo,0,63,70.8,1,0,0
4746,0.022256984798755222,0,Bajo_Riesgo,0,60,20.95,2,0,0
4747,0.46221205226470036,0,Medio_Riesgo,1,47,85.5,0,1,1
4748,0.8688564847171619,1,Alto_Riesgo,1,11,102.0,0,1,1
4749,0.6066926742333516,1,Medio_Riesgo,1,1,50.55,0,0,1
4750,0.8551751947021423,1,Alto_Riesgo,1,5,78.95,0,1,1
4751,0.4390953044016453,0,Medio_Riesgo,0,44,109.8,1,1,1
4752,0.06809522660055764,0,Bajo_Riesgo,0,62,84.95,2,0,0
4753,0.7983296000495373,1,Alto_Riesgo,1,14,91.65,0,1,0
4754,0.7406645851291426,1,Alto_Riesgo,0,16,69.95,0,1,1
4755,0.10345647905382363,0,Medio_Riesgo,0,35,55.6,1,0,1
4756,0.7081103418487438,1,Alto_Riesgo,0,18,101.3,0,1,1
4757,0.021441248845963788,0,Bajo_Riesgo,0,70,86.45,2,0,0
4758,0.020865297707427212,0,Bajo_Riesgo,0,67,60.4,2,0,0
4759,0.0547188350848175,0,Bajo_Riesgo,0,16,20.5,2,0,0
4760,0.08007622873371743,0,Bajo_Riesgo,0,11,20.4,2,0,0
4761,0.03131097701098962,0,Bajo_Riesgo,0,61,51.35,2,0,0
4762,0.031036311064707646,0,Bajo_Riesgo,0,72,88.7,2,0,0
4763,0.7890436074844517,1,Alto_Riesgo,1,1,43.3,0,0,1
4764,0.7043744507554283,1,Alto_Riesgo,0,29,45.9,0,0,1
4765,0.3304346505192714,0,Medio_Riesgo,0,20,50.0,0,0,0
4766,0.8108249044771462,1,Alto_Riesgo,0,5,70.05,0,1,1
4767,0.48851230596714795,0,Medio_Riesgo,0,61,114.1,0,1,0
4768,0.8518980006019197,1,Alto_Riesgo,1,7,74.9,0,1,1
4769,0.6542749370482445,1,Medio_Riesgo,1,36,87.55,0,1,0
4770,0.889221955861399,1,Alto_Riesgo,1,26,91.25,0,1,1
4771,0.4531864832411343,0,Medio_Riesgo,0,10,29.75,0,0,1
4772,0.824811450827578,1,Alto_Riesgo,1,5,70.05,0,0,1
4773,0.18571418014920577,0,Medio_Riesgo,0,43,64.85,1,0,0
4774,0.035928305686174646,0,Bajo_Riesgo,0,72,97.0,2,1,0
4775,0.8175938903558675,1,Alto_Riesgo,0,15,85.3,0,1,1
4776,0.0369106675447054,0,Bajo_Riesgo,0,65,45.25,2,0,0
4777,0.24028288272041537,0,Medio_Riesgo,0,66,108.1,1,1,0
4778,0.03205021474464646,0,Bajo_Riesgo,0,44,20.05,2,0,0
4779,0.0699090792729674,0,Bajo_Riesgo,0,71,89.45,2,1,1
4780,0.5311679449322753,1,Medio_Riesgo,0,27,85.9,1,1,1
4781,0.13469467825146306,0,Medio_Riesgo,0,14,81.95,2,0,0
4782,0.38816841962342813,0,Medio_Riesgo,0,15,56.15,1,0,1
4783,0.266086780975511,0,Medio_Riesgo,0,72,104.15,1,1,1
4784,0.4111459809331392,0,Medio_Riesgo,0,63,96.0,1,1,1
4785,0.3259851078324856,0,Medio_Riesgo,0,1,20.95,0,0,0
4786,0.053597431306592586,0,Bajo_Riesgo,0,67,19.45,1,0,0
4787,0.7594619515209894,1,Alto_Riesgo,0,20,80.7,0,1,1
4788,0.2775032352406375,0,Medio_Riesgo,0,47,94.9,1,1,1
4789,0.03818754723689999,0,Bajo_Riesgo,0,70,85.95,2,0,0
4790,0.33867000801947444,0,Medio_Riesgo,0,35,108.95,2,1,0
4791,0.3341660203340423,0,Medio_Riesgo,0,3,20.0,0,0,0
4792,0.18307709421609558,0,Medio_Riesgo,0,67,105.05,2,1,0
4793,0.8467143731119234,1,Alto_Riesgo,0,5,105.3,0,1,1
4794,0.020200868663816283,0,Bajo_Riesgo,0,65,19.85,2,0,0
4795,0.01717829234377041,0,Bajo_Riesgo,0,72,23.55,2,0,0
4796,0.07476707979628636,0,Bajo_Riesgo,0,67,84.8,1,1,1
4797,0.37602909522699773,0,Medio_Riesgo,0,44,54.0,1,0,1
4798,0.6729864638741039,1,Medio_Riesgo,0,30,90.5,0,1,1
4799,0.02894596781298759,0,Bajo_Riesgo,0,63,80.3,2,0,0
4800,0.35118490053535545,0,Medio_Riesgo,0,42,25.1,0,0,1
4801,0.5985152088716192,1,Medio_Riesgo,0,35,91.5,0,1,0
4802,0.1805496211101731,0,Medio_Riesgo,0,19,19.7,1,0,0
4803,0.21214288933419584,0,Medio_Riesgo,0,72,103.65,2,1,1
4804,0.15308646957903116,0,Medio_Riesgo,0,42,54.5,0,0,1
4805,0.048853362714793715,0,Bajo_Riesgo,0,61,80.9,2,0,1
4806,0.07856417790487563,0,Bajo_Riesgo,0,30,25.35,1,0,0
4807,0.02247925905286356,0,Bajo_Riesgo,0,46,19.4,2,0,0
4808,0.03960390685947425,0,Bajo_Riesgo,0,58,59.75,2,0,0
4809,0.09001074667570425,0,Bajo_Riesgo,0,26,26.0,1,0,0
4810,0.10673367692008152,0,Medio_Riesgo,0,56,103.2,2,1,0
4811,0.3024777573475109,0,Medio_Riesgo,1,52,105.0,1,1,0
4812,0.5733409606462375,1,Medio_Riesgo,1,46,85.0,0,1,1
4813,0.020953093997869317,0,Bajo_Riesgo,0,49,25.25,2,0,0
4814,0.4922006995674542,0,Medio_Riesgo,1,1,21.0,0,0,0
4815,0.5041373248375222,1,Medio_Riesgo,1,57,104.5,0,1,1
4816,0.8381461027077964,1,Alto_Riesgo,1,1,81.7,0,1,1
4817,0.0930505595892616,0,Bajo_Riesgo,0,40,20.4,1,0,0
4818,0.4140421841250727,0,Medio_Riesgo,0,29,35.65,0,0,1
